zone,hour,ev_count,demand
E,19.32260067935963,221.26557704758025,293.6009076689796
E,20.19071307391644,219.3445403781778,375.1335595267949
E,20.97040165124619,177.479890091151,271.55332955955
E,22.34293611599784,219.1441642364135,109.65594546651744
E,22.71674111502226,225.5000507068174,62.89375319893739
A,0.0,167.1063616384863,99.98448057102296
A,0.9945396965362766,160.8485254936122,111.6711487560437
A,2.0121132787070737,178.9602807638368,94.40068333259468
A,2.954129754675107,195.0844466634612,95.79443538490968
A,3.961545046062843,187.02017790322296,77.49496197245283
A,5.017435409217916,186.4623519981516,53.44330695885653
A,6.068899050910248,175.81184716962625,111.91156057189323
A,7.1947916462950365,166.93598959417685,55.10060587011864
A,7.82253081088917,149.59076100938935,164.1548733803063
A,8.704873419330937,176.20435449933552,162.65128186249012
A,10.397536436676765,178.6807174804683,138.74469760347617
A,11.384960632516414,192.8710444206725,162.7549245141252
A,12.119741331072856,174.6820870846921,61.67832506059282
A,13.06844387592712,185.5384334915735,97.49050312031258
A,13.462248390317145,181.57619864691745,115.57869256711469
A,14.852313511089225,176.5125678267431,63.7055511703298
A,15.935700252546935,150.31676619187343,60.25220207509175
A,16.968359683821756,177.38355914274027,290.5393902216305
A,18.10913118837391,166.34747614203857,261.33744678423466
A,19.396930870420142,153.4462155416849,328.5823600313026
A,20.35737835433301,153.40442396480634,283.0347229412782
A,21.110790952100093,139.51100226331502,347.3202414872017
A,22.22145382203185,152.53962390160032,103.13304802931232
A,23.192765261552807,150.66529663300565,60.840270806768
B,0.0,227.8748527071965,98.69378010402048
B,0.9783852659044328,203.25556673061453,52.78316520366801
B,2.009077592171358,236.1082042666825,120.34594565610192
B,2.9813028113638307,191.60031729694725,47.33918363130872
B,4.048609475925561,199.6714881047893,49.960511380735134
B,5.071279351359939,197.922501994888,95.93510877677946
B,6.082123296001208,223.96834088991957,59.89671508307983
B,6.91935898548668,221.11883721738064,99.89505193042
B,8.084292971320439,225.20388696584925,194.20224094124987
B,9.029062120946415,231.74930945329845,148.53008356972995
B,10.005929909598844,230.59214822157816,171.9937664298388
B,11.316840123721631,219.422224213832,150.43326832897426
B,11.632499949302282,245.3949886807398,112.99731850979708
B,13.102161794353025,236.9371059291167,111.23286151604714
B,13.878860629289594,245.1419754472273,77.01836620186666
B,15.255199232399583,214.95092572461263,104.77388510951596
B,16.260278928051463,221.45283873566945,92.64333579549194
B,17.10624157282823,229.99109946255516,344.4056798007036
B,17.649951463457555,250.3611439508161,354.6084123755972
B,19.72303060548998,236.05204191471665,270.2272313278471
B,19.990587164159358,201.74266259453125,349.013844306182
B,20.833206256028056,225.30348587229895,388.0106295137997
B,21.98829864071975,210.53091107020109,88.52719463824927
B,22.313688008863373,225.17018356078583,55.713562252028574
C,0.0,264.85276200972174,105.9481733720454
C,1.0293914441655303,241.11324173786343,62.13717809749095
C,1.977446951729663,248.5258538047222,99.51562764674615
C,2.967950749457035,223.46695256498103,81.52319434961298
C,3.927101444228754,262.1618134817288,50.03335795805215
C,5.149548929385389,229.72816875100605,107.81719609465416
C,5.709202670882463,223.8475412595662,93.15486639214332
C,7.141424051127753,268.7717151353969,64.0269535359597
C,8.222319717354821,223.29317601565893,165.89190479022255
C,9.47185851005701,239.6502163473685,163.95468816377976
C,10.271086490552593,246.3835748062996,121.92414613087364
C,11.39976551418399,229.56209842062927,151.5142389558205
C,11.989578226259637,222.1799787651805,88.60150801874343
C,13.22776318129229,243.62033349201295,70.42659532627287
C,13.862290580652704,241.93323986247967,96.70830019855902
C,15.13374846111676,261.5096054446474,96.87240528352692
C,15.437613027984115,248.6201067816901,93.17117331829928
C,17.158501111045563,210.51136215447397,268.913269374666
C,17.471099026238658,249.31133485044955,255.17829208258732
C,19.52190484746741,226.10540651995063,251.94334185397847
C,20.20469573985071,227.1311219685014,276.9261654372077
C,21.48136300720837,246.16738470891207,263.648155952268
C,22.065383799945067,214.54312731594004,68.61978840575956
C,23.490423178948625,255.6361771045362,51.982575139714335
D,0.0,169.65042185111537,110.38821707366152
D,0.985213088993614,177.7655868961626,73.09078262053981
D,2.00763078499671,178.17461851375663,71.11489792231089
D,3.022264842885248,155.15540116257304,94.79104160529188
D,4.047423585163774,187.86360753342848,116.2447027232173
D,4.992161230251229,151.39641271934929,57.33005878589961
D,6.165883416165604,165.74264745626525,109.91376000614584
D,7.200378379410052,175.70259541427356,111.08657598220968
D,7.9290315079438205,169.80816080918945,128.9910306391645
D,9.098422939465912,173.5905996743376,151.8116256728249
D,10.1819550886606,133.0086699208304,190.23110831168412
D,10.983250716807046,163.20353165061343,142.8891698614949
D,12.2138869972596,149.29678963345253,67.48288294585832
D,13.209406598625591,147.79467207737514,53.50919031703876
D,13.906781563161765,150.1934241269037,86.79741081146285
D,14.831575066824117,157.68157440132435,110.09959320679404
D,16.093014193334902,175.99361172947812,112.32923629055666
D,16.615889978658448,144.10198239933803,249.49225291493323
D,18.366318566688268,141.08960744123578,336.409425940063
D,19.142477441422425,154.0683912415619,364.8125721054619
D,19.8747179351111,170.51440707983903,295.6857922054223
D,21.01730963320569,182.7922993983497,271.1432940268713
D,21.75525352152853,189.11137803393,62.96318255463848
D,23.414037710816142,180.49032031835227,96.4793524849555
E,0.0,199.85275477840497,117.21688679957684
E,1.0088040755868584,209.0377277221025,63.52315551923228
E,2.001224252794441,183.458637662586,79.86490964460876
E,2.9137806122483485,197.41349615882743,70.64209221465525
E,4.031261669114886,190.55838528494613,63.15394420023487
E,4.995514236691954,223.8624627575421,51.13072957343057
E,6.048742414054834,187.8269271201306,79.97963532630692
E,7.049750380597193,186.1210351138982,85.62276615717663
E,7.9897483739126995,226.15718658060527,171.3799242575389
E,8.97847003769359,195.4193435611156,168.47133797229554
E,9.930183849643475,175.65585425515877,154.65405505948814
E,11.04489348668157,181.60559425656788,148.71468333276678
E,11.970455601809787,197.0071765079244,51.20859550277565
E,12.872261838582968,206.25803077592843,79.01026491472312
E,14.123427946788537,220.92623364884432,88.02761978497503
E,15.139783927941217,216.30996423594277,95.46668845164396
E,16.158113486463602,180.167532201494,67.02778399519914
E,16.38953003280458,189.2699482929984,341.00106488106223
E,17.791705412055165,239.62903258915773,345.3882100838188
E,18.998378719971683,223.917361967539,282.036549278563
E,20.479976588564284,217.79214600015283,377.4687142567698
E,21.083016336051145,180.2544859328756,267.7182980470657
E,21.205343139869505,218.02724502389643,108.81122438120128
E,22.802644507483617,230.7632195981197,61.70089116914404
A,0.0,165.77742207908824,104.25969860455432
A,0.9867623238599814,161.13129921058362,107.12359176111516
A,1.9813274475173173,171.86246801846931,93.9023726282344
A,3.0091268224671457,187.2442060784269,95.30744640424564
A,3.991367702557788,186.25245920343525,79.61872265049746
A,4.855462845151567,184.7088246047167,50.736929251788254
A,6.036324056126247,173.776293172465,114.20929360192063
A,6.809661164094241,166.3591683969666,55.16070415884523
A,7.881876156477208,151.38073240662288,166.2151635649219
A,9.030167083493604,171.15771118495013,164.3963255923736
A,10.03401372977706,188.97595900755329,140.46017704043825
A,11.11612915569327,192.4857614621289,161.2117574742384
A,12.155124300284236,182.169836592323,63.92078795325711
A,12.90819732351133,197.361558283647,94.82032279271498
A,13.810379030699805,179.90172934709432,117.49681908822112
A,14.605958602902746,180.04143410549509,66.83374251807933
A,16.152652969977932,150.2640769009973,59.59525708124153
A,17.555859678630675,180.46840893041752,275.7683506822796
A,17.486363513269858,172.32216546190222,272.8248599874797
A,18.85296274616829,152.77533432881464,351.5298109958694
A,20.2688285039619,150.42508662037756,280.36505423371364
A,21.36078787813256,142.20984182984836,363.9910194728392
A,22.24338407393684,149.14843872010445,102.4335276308722
A,22.790213480941656,140.13620338638768,58.55379825635124
B,0.0,239.0128100812976,99.27495470546351
B,0.986595617128474,203.29153091254685,52.11242150918722
B,1.9966599417435955,250.6614946204193,116.39078780182268
B,2.9993332171417264,191.36325612589525,50.15888522672136
B,3.937144660941629,211.8775848829288,50.19229288174424
B,5.011043334520032,194.4942827679078,97.43097743201255
B,6.119763430508474,225.8802049664789,62.084734820636456
B,7.128837483098877,222.3693740241065,100.38857736557932
B,8.032408756589406,237.61249499736263,199.18772818110293
B,9.098684805881891,232.38766336936143,149.7600717679285
B,10.27135046358923,233.7125735289391,172.33742290513197
B,11.121278604942557,216.07776193549032,150.91213971426276
B,12.011347193703342,246.2776282028761,111.77860630323764
B,12.95818370190743,234.44403263117215,110.98809802375494
B,13.81990568530556,243.6108097473323,77.02430553058669
B,14.987221997582438,226.42617682732333,103.35142617146582
B,15.830853475013102,218.60591084319304,94.19245650049896
B,17.165880042143534,229.0804750157742,348.0329167884921
B,18.10897794432879,249.12734818444923,344.2577749816901
B,19.548718564702583,235.447050906918,270.64283019656324
B,20.328220775987496,205.2035250268428,344.7552316625961
B,21.15071818889212,228.110170689478,395.9691627142768
B,22.461316302695074,196.6116364692146,90.72271467326544
B,22.86310229823026,231.1987310298237,56.569108812932434
C,0.0,273.47308666994786,108.20941833874512
C,1.0088709510323723,240.4826665313283,59.92950455977521
C,2.018471500940894,245.1158075166369,99.50852468599652
C,2.9769538824614705,220.8145763686404,80.02026214794809
C,4.141041071403834,266.32590316244483,50.94375252708448
C,5.075011570263664,225.88053702524303,109.24991504624067
C,5.7131001294402886,217.6687564810885,92.49931212663653
C,7.258683210659314,273.0243600245784,63.66709925255152
C,7.6498409781792995,218.13433050081989,168.02811791699722
C,9.289903191664074,236.0859915642887,165.95664180046884
C,9.837897509510588,244.48460699234707,126.66501402494384
C,11.093170262494256,228.9869038268142,161.39058626724992
C,11.674889712232115,224.8776472168515,89.32040238893353
C,12.895203530334609,238.49956743288843,70.61348044019533
C,13.547039152323972,239.1641329590045,96.35878658103768
C,14.80378449384787,270.6312352205473,97.40411829540942
C,15.784251362339068,260.1946574834361,95.30721987473989
C,16.219090704340182,220.1838163791603,274.52306148953136
C,18.016943699217958,240.7425482620077,246.81609007546905
C,19.624498026777022,231.2537397450867,262.14734533726903
C,19.941486448084483,225.79097073080672,262.0758025712617
C,21.510646908137904,250.23164186661103,270.76938983907746
C,22.398937744128123,212.8788692332553,69.5424556892423
C,22.900564710128616,247.66074846784736,52.02182572933668
D,0.0,168.72321066121833,112.93277235294592
D,1.0013674025394823,178.42376929809296,75.1547203825674
D,2.01604316889841,182.45990338020692,71.99214870533952
D,2.942453130772038,156.00919426263275,93.15259146416533
D,4.1244135016061065,187.90876989696145,119.33458732717082
D,5.010233028471635,159.0908742337609,57.51495372188572
D,5.962728799555588,161.10284339529582,102.97275203017402
D,6.761441207716368,178.7257320537131,111.9170434611964
D,8.050394976745407,165.6956267816339,129.73263258807282
D,8.916190788293772,167.53885316117405,150.97990355465936
D,10.108052769413716,133.67763244059825,187.78112693033788
D,10.98960941498402,154.41651859662147,137.6594107067927
D,12.319640644521776,149.63157720596917,66.61936014606184
D,12.86900385667226,150.6670348191792,50.67024900991581
D,13.764542201895434,152.37650063079846,88.40808190205384
D,14.908280165788966,160.0907970495449,109.7380831951308
D,15.87509120268058,174.03463834023734,111.54303498573856
D,16.57636859613251,142.89155633064135,259.6572663027294
D,17.907237866719306,135.83982907798236,335.5546366674406
D,18.37471253793907,147.63134010835276,363.7860777284236
D,20.018563998188384,171.15204281258596,310.6580051421644
D,21.14788109194417,189.2212831374873,263.3035326736368
D,21.936198309584128,187.43958863474745,60.97513834091426
D,23.09696605119247,175.22105867516547,102.0610913518852
E,0.0,198.6027789755696,122.27924661457976
E,1.0187066724359748,204.35635039850828,63.83361203337765
E,2.048484104256183,191.2964959629573,78.29671192258375
E,2.9975581931177944,189.59510168056812,70.14759884291432
E,4.077094245565705,197.6765307126319,59.93789433922118
E,4.915932970802859,225.96528851128124,50.06497722234492
E,6.12659762597966,189.36681899308704,78.53618289037446
E,7.237587950054054,187.20776082094815,82.83151273522668
E,7.779786718273271,226.06407721183373,174.19185432832816
E,8.952199761687593,196.0191482509967,167.6630342605342
E,10.093015235106916,173.10841753064838,156.7043533261876
E,11.2555109509237,178.52007879306043,154.0800151795895
E,11.906509235961476,195.0668701613865,50.04832026810247
E,12.635316184397473,205.3968277546388,80.82457714959098
E,14.085617118312692,214.0480464118804,86.95581825150809
E,15.091563412234144,218.1164225465951,92.78709525411696
E,15.473712156643035,176.32124688955722,67.08315506040928
E,17.505291748128233,196.0848271171502,336.50384283014546
E,18.40045025058826,228.0077469971424,345.55399784146414
E,19.63241060009376,225.30067506285064,289.0578845168653
E,20.210459105584,227.44944163506284,372.56953059464735
E,21.11144776847978,180.5582621310406,263.1816238284086
E,22.92729925332221,219.64089080785664,108.8272023018516
E,23.36666984546046,222.8822925175035,60.1073912588644
A,0.0,167.86613851274467,102.3052717268872
A,1.0090173237012343,165.82058206241143,110.71807412860814
A,1.950638959151549,183.05817580044277,92.6836148050584
A,3.0399358065199067,190.49838591652968,94.5741822182148
A,4.027562133834685,180.29022419801063,77.21890350750112
A,4.897334656860234,191.8356170853472,53.631832840230096
A,6.110096260239505,169.2616425845575,114.56987199363964
A,7.121116540966989,167.2789229701092,57.9429093499411
A,7.857190552397778,147.6239345411386,175.71100060633177
A,8.862730965170137,167.43865380798178,161.4650967237534
A,10.204859242410098,187.6459722003368,136.89717590581847
A,10.893556926825442,184.52307885861055,166.03169742687015
A,11.864674949878449,178.94982512843663,63.43079913092682
A,12.953622581661932,188.956479705978,96.8083291226234
A,14.193732306310746,174.227418439477,117.96306654544826
A,14.926151586525071,184.6655199655169,65.68079116995489
A,16.175764037794565,155.59051501934334,58.546457912710906
A,17.315448646337472,182.000697488216,283.8601378290543
A,18.34135440977595,168.54857713100822,269.5043026827685
A,18.773657291999783,153.2028317846689,343.64879789581994
A,20.22488604350669,148.6359471705751,281.8547060435123
A,20.92173452989069,134.1537367646751,365.0372134945878
A,21.786941555002297,148.56393692528513,99.41122058839169
A,23.024976117334315,146.38808488550845,59.97445597323331
B,0.0,238.72560479607583,95.4280048105628
B,0.9891044774819538,192.8763173631009,52.34057851794733
B,1.975213644867258,240.73656322511124,112.83649508179444
B,3.020232062221494,199.86726896055035,49.80311450533495
B,3.981449224376328,203.8316260345572,51.20615867374515
B,5.115333714770119,202.212878211167,97.17511519026978
B,6.021529751859134,218.44466466392265,62.83889802931864
B,7.126915176068202,220.44700615153252,100.92095005436556
B,7.913512102496088,235.6423025476177,193.40782594476445
B,8.939864390429394,234.2931381830685,149.35447197896485
B,9.58839071206133,227.6853732885672,169.24308131781206
B,11.307794480018348,232.51662119300823,157.36713043616678
B,12.20407545438939,251.8964676956801,112.19300085501575
