zone,population,stations,lat,lon,ev_density
B,7839.479156019279,1.0279789710381817,13.404279709395112,74.61152089093703,393.6682886050737
C,2953.1760665108477,0.0,13.150170613049063,80.84307620235127,142.66375400573793
D,10943.216978111834,2.8811370704274517,13.648337745010725,71.96003394017264,506.5134340528852
E,6173.206972506567,1.0131544572665585,13.494179587860566,72.6589375016165,297.8845889131602
A,4993.771833455362,1.8002260280567137,13.357809303757838,80.58260333606366,233.66154710636332
B,7940.359496816315,0.9926449246421248,13.32304652749647,72.29982288096132,410.0090925866159
C,3238.968743471963,0.0,13.581388391961248,82.12679933459835,160.2025373556492
D,10157.927862705428,3.2392317917627764,13.107393048468387,82.46208185629585,489.2269950096605
E,5928.482716784567,1.025990430389447,14.807667783562872,76.73407800763302,268.9243596802305
A,4716.689213808312,1.7888247358179363,13.878757106102848,75.60815935439378,258.17663519447535
B,8376.750391917265,1.022460323715098,13.637631633336468,70.81266980050752,392.9868204243354
C,3344.9228623021663,0.0,12.755953496749683,85.11355786178764,144.5767376962803
D,9914.294128689804,3.0186494368751235,13.281634485948727,79.68894447098825,516.8199952236449
E,6065.321848990581,1.0564121313984947,13.711952359081177,75.3856540870235,282.5159257119857
A,4885.214476262398,2.04252820685868,12.736272885952824,76.80258189951421,248.7294886261203
B,8250.240458185839,0.8952043748806251,13.468318836619902,73.69686991824973,383.93907486731536
C,2752.8663852942263,0.0,13.213910444768606,66.52486079868265,145.23399356985024
D,9153.70859657567,3.0171958693571277,11.914987183960356,77.73069741572859,522.8128603861466
E,5493.505325243708,1.0557929729265938,13.004345317985653,75.11299877249112,297.09225322232555
A,4804.173505289145,1.8506711530236455,13.37671607654038,73.6567817161667,239.21080487806935
B,7547.754538545173,1.009114014603862,13.612527476689973,66.12155343430388,412.57699122324954
C,2731.2637513853056,0.0,12.301785190353302,76.79761060977796,139.30479108422827
D,9436.085163793283,2.9140612086326407,13.206984734013087,79.8599478052408,533.8868672201744
E,6025.697483279943,1.1027285937420344,13.29985869020262,75.79933516317091,278.4309743629578
A,5146.16534367287,1.9909549959616946,12.369206695129057,82.01698986695928,256.2939226993881
B,8984.370980424213,0.9905024473783752,12.837946959839407,79.07908367749808,363.1708740961761
C,3090.610577900953,0.0,11.429321800127648,79.37661289249465,144.14595178887544
D,9857.594310609838,3.1410126221516004,13.715029856838191,79.86812144238922,509.3999507311786
E,5588.810211611902,1.0479187945112327,13.328629293674444,79.07857218698017,303.5813923381915
A,5208.212664149726,2.123720840884923,11.805338535194373,80.74348367474583,247.8909387315421
B,7968.81381889612,1.039956468528008,12.662395875752072,68.99461340903066,384.7572308505062
C,3084.7160377551145,0.0,12.898092562591636,81.28265935516704,140.51060327201148
D,9899.118977343542,2.7910667218824172,13.82819559208557,77.5491920191577,498.33071860237635
E,6012.7374445219975,1.016627882052533,13.755003065671273,71.21232556938475,314.60588396325005
A,4888.786225446114,2.017110069028407,13.504296778309515,78.00605474279273,255.46377381148332
B,8400.353330719689,1.0094197737087054,12.705979852347554,76.13372201380992,437.03679631406425
C,2989.189393479925,0.0,12.170284106820121,78.08342342313433,152.8382748593388
D,10072.614836096614,3.1780492912490272,14.567212606327663,77.18886098533561,522.1353861531002
E,5982.951392090589,1.0456942140966072,12.691661261717666,72.51828438166382,282.3140265971223
A,5293.812905577875,2.0493239646966455,12.626070627314927,78.28048369110708,251.31757174357793
B,6906.3715849817445,0.9949373266613024,12.24813556585504,71.77403802924474,389.1365456154391
C,2871.325844941963,0.0,12.74755695965131,79.12078666004821,146.60060456101832
D,10565.156574356477,2.8755762430743106,12.642290058014122,73.265579604337,534.4115941673713
E,6052.817215256331,0.8770680222253611,12.674706476768089,78.09079208125252,288.3587322019782
A,4587.991665946558,1.9673535821800423,13.04359372656426,75.03211485066933,240.04164447997147
B,8313.402355539725,1.0180661928964185,11.678484751308519,82.172689651535,469.2459754370779
C,3088.391231696251,0.0,13.911443820255528,82.15207627069672,141.37988108318237
D,10745.466917885406,3.0529065748442914,13.206358293842161,79.57908246354823,530.1094471558026
E,6153.469652736592,1.1068665256842154,13.80252467049225,74.5920953920403,287.17515774791656
A,4675.309610780345,2.0258816206667225,11.7061351174268,79.12494300571637,263.3554177520388
B,8443.600389954878,0.9452194178086307,13.573704206395503,85.16190884321247,389.321675548892
C,2996.452673031027,0.0,12.210127842880185,81.44569307249041,152.70788393441225
D,9731.763411412088,3.083189262754188,11.787350892072865,80.69361067488097,511.43486078406914
E,5217.694366144921,1.0392703825995224,13.553823707574953,71.90020137997271,313.79144932001833
A,5103.184583938602,1.9000238040843707,13.352122162250545,73.69680856630927,262.5093201024138
B,7565.447446919321,1.0045593826211467,12.94943952730341,72.29670780654031,347.55467741218564
C,2851.086391041091,0.0,13.05635877833908,76.72421180206229,146.46302799119863
D,9283.23244382099,2.928395652121013,13.770182305898977,76.98745532879735,491.59541687592474
E,5881.436592713451,1.0704059802476853,12.786834352141256,72.8491716789291,279.50735050202735
A,5410.4392988443105,1.7971479928149234,12.520827305188167,79.24452330499973,278.966813564292
B,7890.877152990552,0.9600385644464163,13.789462778272545,75.4718372986604,402.3160125661885
C,2894.967445305675,0.0,13.980169620801178,82.67765036372464,162.0882152405543
D,10290.02961775232,3.070638808630643,13.313497758271922,78.54635784266375,466.6870432576058
E,6773.459667743378,0.9664631810729803,13.724305377722994,79.49963323869466,292.7453276870707
A,4938.660849266816,1.957452237644641,12.089289358138478,72.09470014325728,244.7542609621518
B,7707.644256839122,0.9660855550704756,13.416695263699252,82.40871493785615,400.327323512834
C,2889.9819767834542,0.0,12.460037920305226,75.24437523262611,142.82605071027763
D,10009.673424891087,3.1552109244293787,12.818121408663334,73.69403785556763,510.39612192677686
E,5854.42810285309,1.0229660295069622,12.890649994249392,75.81992786194313,302.0881145843182
A,5272.806075671714,2.189279372678488,12.07700935623663,79.59991291238117,234.4579474460889
B,8673.797900574114,1.057983154339728,11.918797469896848,75.03212574908754,410.0180871487154
C,3036.1797933406688,0.0,13.689122950240234,76.72670489256731,161.19368332852804
D,9605.57229090461,2.938415174717933,13.72594704516019,77.58107196280791,526.8825806440334
E,6479.45498461418,0.9943628022685669,11.93300943828166,74.91789102758345,300.5243919950446
A,5465.2847072581835,2.0555978370722494,13.42545881654644,79.17263671884132,245.19610460273637
B,7952.819954791244,0.9720771538925516,12.849388060411075,76.89296462461887,414.8170332107523
C,2893.0947024004777,0.0,13.072512409988963,81.23326292477401,150.38223352244592
D,9462.999913001,2.9201502158996413,12.452802433306264,79.2508192146761,473.42905688858303
E,6126.092987823217,0.8779508904149118,13.516762880728457,78.56976512883254,304.9790375777292
A,5021.307697930977,2.0042986495477715,12.495824978506771,73.5939584249473,241.38072839910873
B,8556.11695015837,1.0487540683532746,12.638961920412985,70.83566219190887,403.64233063851697
C,3208.018545273911,0.0,13.101830242283214,76.67433021721294,150.98751502551232
D,9525.930577474532,3.0750754642198896,12.647576755921264,78.53263154809103,539.7478161940414
E,5961.586075297087,0.8862269108039615,14.218713205703164,83.78226235880524,280.10254256352806
A,4766.180311899017,2.0710886697158237,12.212763652454798,81.67933261669565,229.13595664877434
B,8065.8008755797,0.9365572732818311,12.444496579039221,73.685291667409,441.7708061405582
C,2989.4200374526226,0.0,11.6137868062694,75.16382639848976,157.52054297147188
D,10659.47830944875,2.780391185161724,13.114429609229111,70.17160466534992,487.4342973873956
E,7025.640799346005,1.0384856631697628,14.119436267111599,71.82003427436523,309.8399758215245
A,5121.2309048779,2.1003549929810488,14.569662668896608,82.26150118142068,238.43176741965476
B,7896.0768548823835,0.9134092067379679,13.424741216745563,84.63914565151941,405.2555119247188
C,3227.643713633681,0.0,14.212645877865988,82.81812897488156,143.16834488181019
D,10004.474354090331,3.186165415044633,12.611416618673209,77.10224427566482,477.38741641297713
E,6156.311588465679,1.0996343375894517,13.031558658341119,79.86825809595489,295.22776952587645
A,4942.698951319952,2.1040446213591673,13.011113303939906,75.9328021477414,259.10511816033414
B,7728.884979946907,0.9746219035362927,13.080094476445955,77.75579231186633,364.3164807856533
C,2670.7458769072837,0.0,12.487832723044063,73.54317289538226,158.83535988136364
D,9902.008416785422,2.8003782274054143,13.792142015691653,71.03845153419142,520.2446877795118
E,6349.974596402963,0.9820224261274052,13.651594837749899,77.47724740427007,296.572373342477
A,4584.2994997875685,2.068860571064717,13.376286201253718,82.28531217379117,251.49144575237074
B,7345.358098100564,0.9628851451402304,13.516759632677996,80.46553905273771,405.4760865106671
C,2861.1685147217936,0.0,13.582178541396164,77.90557381203296,166.56386098070922
D,10377.23383363199,3.257565561665506,12.715917166039187,77.54179055954324,525.6126512159256
E,5750.3535878909315,1.0425445632213015,13.74431433289827,76.35808785224485,294.9944059741993
A,5384.920954494297,1.947921376198784,13.033096595525608,80.34529644239163,245.87370728267015
B,7548.508852902817,0.9766772100276696,12.56179108247083,83.09627429421518,377.84176482696614
C,2914.0258103844394,0.0,13.495319229587018,83.23333422811318,141.50852166172623
D,9764.960363668011,2.9457517457883418,13.543165794740526,76.40287527214674,505.2730720642229
E,6152.8836717391605,1.051677887272529,14.301681853030532,79.55568480083843,311.8693908638699
A,5436.110938844552,1.9071943369783013,13.363116690046867,83.26834146980002,237.83451801649608
B,8520.556709950955,1.0114847395652524,13.10338077821776,68.31959582259734,383.2127569639253
C,2883.4750683885118,0.0,12.918997647059575,74.48054875453586,153.38656704971345
D,9659.705701702129,2.9999878105919753,14.258693194515406,79.08225737513798,478.96860974377495
E,5764.972166010092,0.9442388171291148,11.951160433672419,80.26462214550425,283.4221152864084
A,4641.700482434908,2.039854278191013,14.421922459810164,72.4860313447441,243.01676674876379
B,8462.997663615402,0.9865433556226275,12.250051799875385,73.52468806502164,392.3235934347161
C,2953.7498189603857,0.0,12.871577378649985,79.23355340592632,145.91353519307515
D,9980.60625594997,3.2114700548516675,12.79060234699312,79.09684184907044,491.21999572262587
E,6010.472431750103,1.0420524953002301,12.646746895817525,75.15996968619616,323.42381111490914
A,4882.649554890356,2.0498855688786985,12.182989024690462,75.73120733666372,254.97009923082032
B,7804.0177819789005,0.9740058806264437,12.920613615907646,81.35633504283255,404.6116906314622
C,2712.176313332863,0.0,12.199910086719482,76.14441627927259,160.4568358109279
D,10355.73891107918,3.0339808427284867,12.769687193807378,71.9792282984997,467.77085367403555
E,6297.277720588318,1.009547236679059,11.67392634455873,68.31713565215247,301.6787972679841
A,4831.854743428748,1.8214524785516242,13.548793910620205,84.69813783826295,247.90785445679344
B,8569.53543245459,1.025702680180554,12.404651941504827,82.10776260552596,425.7652125432456
C,3125.6893328546294,0.0,11.643581206296005,75.12937492749869,153.4045342937687
D,9731.12751257835,3.093243528958686,12.628909426993491,74.89243841487453,479.82136315371196
E,6726.0421779756,1.0176820505731672,12.279062562642126,83.20790216047641,296.70237010212225
A,4892.585633465443,1.9013155047237125,13.536224505969932,69.9140247168273,258.936891877721
B,8654.886760472877,1.1013968905374758,13.55586057937364,80.01699714744719,395.32836235312476
C,2905.4625484837406,0.0,13.20505316616029,72.48774113263195,148.88613449552255
D,9916.72851291773,2.9283173795744006,12.06369260880128,72.56009437414909,466.9950800659472
E,5749.28163962857,0.9768813721683585,13.77016074192057,82.82196611694812,275.99878019096366
A,4771.8441609461615,1.991915736325008,12.819856732723638,74.11047268060969,249.97213664214428
B,8316.501196306643,0.9471656578899993,12.549905925379344,81.32175903762293,366.64838281873153
C,2759.8294324780454,0.0,13.552337215154568,75.88776657355672,158.01748288733117
D,9417.16569070709,3.0391368182808236,12.208081536032571,87.50477974782282,523.7420247611018
E,6117.509855442396,1.1328791508763747,11.93692103400018,82.19015096442318,314.26431182818555
A,4998.8137870663795,1.984694921647799,13.586264415093146,80.54976193075113,232.12176527440195
B,8183.689699784481,1.0670099177384034,13.145414690256226,78.66036663433749,374.5381507516104
C,2982.781438050916,0.0,14.457143466718078,77.10728317288967,134.12920164596
D,10257.706165399844,3.031043396585467,12.699718060047749,75.7999273028911,506.30751135734596
E,6206.911906840136,1.0578771295880536,13.1823747508324,77.92947741684607,311.77190970926915
A,4964.707897728822,1.9754308576459512,12.802113393780585,77.29846034962699,263.7076230436242
B,7440.403633494472,0.9923187997158466,13.206035091158615,76.1784896436836,394.2173646342727
C,2937.6446021070724,0.0,13.160362583408261,81.71847279803639,148.97558695742939
D,9757.35799090095,3.226903230829666,11.975684785730799,75.7949182741009,511.2785070161414
E,6082.708491112904,0.9583024295208857,14.168316110485021,80.06043082131217,313.0358130317667
A,5312.560439058366,2.1309214583593676,13.492378298091694,79.3547281375802,245.44329672961115
B,8406.349108040746,0.9874085825840051,12.491086614243631,73.83074080012176,384.86152907231315
C,3131.6888606312186,0.0,12.454510148751726,78.09551280786475,152.60944785378737
D,9478.657047966431,2.9468476690727425,14.218542910666827,69.01134308880856,447.2153331750449
E,5427.520551750229,1.0125121317017378,12.868991590231193,77.0520421384165,298.1043061487857
A,5368.319037461027,1.991183188370383,11.373321051329514,66.5432064015979,224.17365097027127
B,8047.156412151179,0.9444707214660175,13.02935607413895,70.96633373660629,390.3872684767442
C,3202.153596506235,0.0,13.969351037968753,86.1103943640876,156.6969403496834
D,9513.217596607412,3.0217571811389154,13.81049102236251,75.94259120801559,457.79163258370926
E,6163.853404384685,1.041723573608785,13.202300417905427,82.5853135207264,319.0572937608438
A,5082.19590431944,2.084058819875863,12.149363696553122,75.68422142331167,231.43092540786918
B,7433.149296284614,1.0300851234607626,12.861541781702073,76.90519096822013,412.08426330876483
C,2856.7490702408804,0.0,12.20424485056188,85.44076647008133,159.84250680466744
