zone,hour,ev_count,demand,recommendation
E,1.9591151702621272,192.53045064491036,76.43332965433517,OFF-PEAK
E,3.2517083611392428,184.53733153383146,67.429121162764,OFF-PEAK
E,3.6803373061221816,181.00339283955395,60.53203342365691,OFF-PEAK
E,5.015976482130639,245.85895755592247,52.62248246620463,OFF-PEAK
E,6.54064212417504,185.82233358299797,86.47592554281155,OFF-PEAK
E,6.539706996660902,185.24949955929998,81.10207029110532,OFF-PEAK
E,8.108415056948617,215.8008325611487,171.29413777184607,PEAK
E,8.47659628811535,199.2472772387097,156.4377124351507,PEAK
E,10.132625831434721,176.7401623782286,153.655668809804,PEAK
E,11.7226167794005,179.79661588643833,157.82606273468758,PEAK
E,11.401876985706012,207.24728525744783,54.326700516380036,OFF-PEAK
E,12.679588380236037,200.35285537591798,81.00937341584964,OFF-PEAK
E,15.187906556326343,223.89608834639975,91.40909535559734,OFF-PEAK
E,15.456814805314917,216.61614284454944,97.02949680750345,OFF-PEAK
E,15.768739262777357,181.60953627925332,63.100536351050415,OFF-PEAK
E,17.427304905821483,196.75520390977502,341.7978583618661,PEAK
E,18.215311896266282,238.68884539279222,345.401976096149,PEAK
E,19.125305555461626,223.76365610811405,287.09475878826447,PEAK
E,18.39451763127662,227.07763129363977,385.3721455578828,PEAK
E,20.73210119999835,191.7979636040308,253.85894911941358,PEAK
E,20.89702504086806,219.00190969702345,109.6973859483903,OFF-PEAK
E,25.18864455883035,237.45709522625248,65.30992260735951,OFF-PEAK
A,0.0,166.44851637881067,99.58918128217059,OFF-PEAK
A,1.0034745883308522,172.4617568114514,118.279569911574,OFF-PEAK
A,1.964138612571017,176.70768875464333,92.8031755268056,OFF-PEAK
A,2.942863791812351,195.55712530891483,94.14749778268113,OFF-PEAK
A,3.930114370695207,183.0398357680597,84.74799520857012,OFF-PEAK
A,4.96891027935156,207.94706110478052,45.97593801003494,OFF-PEAK
A,6.23713520308171,168.61410804006226,112.02986261482619,OFF-PEAK
A,7.154774374000786,160.79841707573885,57.83513903129429,OFF-PEAK
A,7.699751150957563,133.63142341568698,168.87764852049992,PEAK
A,9.53995104618384,170.65742899502712,165.68967717840965,PEAK
A,9.591641333341059,189.11564350648825,143.01982419597857,OFF-PEAK
A,12.170847744484147,201.69556444331775,171.04704018728464,PEAK
A,11.723307653558027,187.42231519887284,62.29803238408479,OFF-PEAK
A,12.464771971492093,194.24959483571902,91.7189792947868,OFF-PEAK
A,14.327661993121858,191.2568983495712,122.41961337905215,OFF-PEAK
A,14.926715801250841,165.34064333954524,68.62941692307855,OFF-PEAK
A,17.897652498270762,139.75031563194227,62.13544000401425,OFF-PEAK
A,18.537503430827666,190.46751693860557,292.34746133554125,PEAK
A,17.933802586358247,173.24763765839126,255.68181456317825,PEAK
A,17.949553452503874,154.03871454756023,347.00902028806115,PEAK
A,19.998723454314543,153.20565693721,288.4525183094575,PEAK
A,20.956949211909446,141.40556134413714,346.5977855823172,PEAK
A,20.370753334244604,137.99760919769258,100.34045505425718,OFF-PEAK
A,23.673062990555476,141.91738854153138,62.29578412501353,OFF-PEAK
B,0.0,261.885505104276,90.07177153061932,OFF-PEAK
B,0.9887931299535884,207.7581835937596,50.082088352908336,OFF-PEAK
B,2.1372393909016973,232.25556567647314,120.71055370585731,OFF-PEAK
B,3.0117722569096577,193.95204163877023,51.75983063357482,OFF-PEAK
B,4.179918287291896,192.72583128078318,49.07587918242452,OFF-PEAK
B,4.665036429355411,208.1692853723243,101.87374596557923,OFF-PEAK
B,5.752481869145638,210.79192393668822,59.67908888436054,OFF-PEAK
B,7.262275297559534,217.52823901769597,97.76709524610527,OFF-PEAK
B,8.676813428235372,240.2008454465022,188.13241698983146,PEAK
B,9.40799063351052,242.63130862460724,149.72487977341842,PEAK
B,9.873314693182728,213.70396424260306,176.47949934902852,PEAK
B,11.145820006277171,197.18208698378095,162.28720945240602,PEAK
B,12.17390444599064,265.3758881990886,110.16154792135865,OFF-PEAK
B,12.571593056033455,236.56712752711107,109.98253173502887,OFF-PEAK
B,12.769855404874946,231.00610404890034,73.89779278049224,OFF-PEAK
B,14.15092350416082,218.33496343599165,102.33592260965129,OFF-PEAK
B,15.92755711229217,224.79173454570497,96.14413186706906,OFF-PEAK
B,17.859346528748834,223.61368850216277,345.0825073727232,PEAK
B,18.181213226949755,249.40061995581806,359.569017714519,PEAK
B,17.155417907972197,246.28038562035346,256.76760676585053,PEAK
B,17.88092873659292,208.08597247120665,335.77189242088565,PEAK
B,20.303797510035423,225.42266171102796,405.2261574402454,PEAK
B,21.389796517731398,188.72241336400756,93.05779926922142,OFF-PEAK
B,22.234153962746753,223.6357537681854,63.68138275544004,OFF-PEAK
C,0.0,270.74817327845625,101.88589248570112,OFF-PEAK
C,1.0159021705340314,244.74510000905124,65.27546728761868,OFF-PEAK
C,1.8733683336052291,242.2557516401937,104.31549530891141,OFF-PEAK
C,2.9189811034697493,241.5938639655026,78.60251053700851,OFF-PEAK
C,4.25228303696065,250.4483638922775,52.78542304138325,OFF-PEAK
C,4.965492333183414,247.0334890414863,111.2633171928749,OFF-PEAK
C,6.280932374009043,221.40461127511597,90.5778650818109,OFF-PEAK
C,6.529061070512473,270.29640863761466,62.672378278956806,OFF-PEAK
C,8.384409934295444,242.37446134922854,185.20538243038658,PEAK
C,9.047842955973927,227.23897164501096,168.17510047303756,PEAK
C,9.987783931914361,236.70434198426486,120.00121312130993,OFF-PEAK
C,11.258047686774555,241.57206137899024,159.05695531780066,PEAK
C,11.676254541521438,225.2344342922507,90.98128370373213,OFF-PEAK
C,13.896288078749127,239.85262981134613,68.00619004315865,OFF-PEAK
C,14.81070053075722,223.79861335710325,91.85006852408242,OFF-PEAK
C,15.020327501362281,287.47593402434705,100.55200498099988,OFF-PEAK
C,16.73458152154052,273.7581956464566,98.72209305810998,OFF-PEAK
C,17.38004470568315,218.94543743013782,265.89563876561385,PEAK
C,17.236884746994452,237.38070946189904,255.9141668616911,PEAK
C,19.26675988368133,203.5814711044519,263.2587093726515,PEAK
C,20.08374258431816,214.31594638574498,273.20795807374327,PEAK
C,22.618470924136275,250.69036777821756,297.2416488771127,PEAK
C,21.6204877307284,227.7107840907735,73.69919297854301,OFF-PEAK
C,22.240139194484197,258.6217726743345,51.477907329373046,OFF-PEAK
D,0.0,167.26372968392684,110.32093311955713,OFF-PEAK
D,0.9938900392267918,169.48464123201802,74.65059457955559,OFF-PEAK
D,1.9398748534727326,196.58296997480306,75.87729621288713,OFF-PEAK
D,2.898912552572936,156.85137573210994,91.4726359351327,OFF-PEAK
D,3.953675421639478,181.64189178748393,125.34620529790452,OFF-PEAK
D,4.916581737232954,149.7845333862266,59.18645587912186,OFF-PEAK
D,6.15648739519201,163.38054291597166,99.89837804199612,OFF-PEAK
D,7.109242587219452,170.8964034926318,114.92043992786918,OFF-PEAK
D,8.556121538321474,172.26580108630858,146.6913883518984,OFF-PEAK
D,8.557174466978458,160.17868494086062,160.66051844393007,PEAK
D,9.628305209958727,131.42823592455306,198.43659961842494,PEAK
D,10.787547444382534,166.92784398855238,144.32609030432457,OFF-PEAK
D,11.724711112787729,137.86490271800605,69.769128367872,OFF-PEAK
D,12.667001363393595,160.6297624073981,51.84351577955496,OFF-PEAK
D,13.919846619320312,145.52751387573696,80.98616837862339,OFF-PEAK
D,15.792331565212768,162.79589895639532,114.54161388898501,OFF-PEAK
D,16.554595629192768,175.28952340800817,111.22965253198345,OFF-PEAK
D,17.167185002080956,139.51441450654627,250.92227909519346,PEAK
D,18.183877997221657,143.35216192872946,308.97670338118405,PEAK
D,18.188393791549263,163.10978557712806,340.7536475101434,PEAK
D,20.578690456665694,182.37224092241445,332.40520999459056,PEAK
D,20.56515095575299,178.8982647690838,252.9846736811455,PEAK
D,20.732854166764437,208.28060427153414,60.93438401533682,OFF-PEAK
D,23.10966093435178,171.3845795195991,102.67944000528841,OFF-PEAK
E,0.0,191.3442804910313,118.98185634062342,OFF-PEAK
E,0.9823569979578681,212.8596756090778,62.3599765587639,OFF-PEAK
E,2.031724571925341,196.20961997342727,74.30323813990525,OFF-PEAK
E,3.026432070643395,197.31697850093096,71.0811699348341,OFF-PEAK
E,4.045978574633984,206.3428015877341,55.75768573989202,OFF-PEAK
E,5.190105017995589,225.39264188997075,48.299751158145426,OFF-PEAK
E,6.713514688019032,192.57418353077833,88.0180364715859,OFF-PEAK
E,7.001870635496845,196.08674538963825,86.90964550462759,OFF-PEAK
E,7.680145057362117,214.5305273796381,153.98720960198855,PEAK
E,7.763563177700891,182.43080812992255,167.61056704066868,PEAK
E,9.734014345006948,192.44725664222875,158.96449587258965,PEAK
E,11.529511779147297,188.62141562341873,156.6355662676859,PEAK
E,12.948428925378359,201.0998513007333,50.52428431988515,OFF-PEAK
E,13.625220026491903,205.85412110672067,73.93935301770529,OFF-PEAK
E,13.865281513109387,212.71690350319315,88.0098927179907,OFF-PEAK
E,15.308928050174744,230.79006899213283,98.8596470666442,OFF-PEAK
E,16.371710861955048,169.09011589274272,65.07879894869758,OFF-PEAK
E,17.391063338711543,185.52964808262007,355.59378243853934,PEAK
E,16.614362513678604,229.87502443755199,351.3600832922817,PEAK
E,19.380478406977065,209.39004250071844,291.094712786272,PEAK
E,20.133749712689625,221.36925751063154,356.00589719760086,PEAK
E,20.24556498192798,176.03326179221227,258.847484777678,PEAK
E,21.91929795687748,217.1476922707891,111.73224156191782,OFF-PEAK
E,23.99895328986613,246.59139799616386,59.424891389541465,OFF-PEAK
A,0.0,149.64018746719023,112.07156643341456,OFF-PEAK
A,0.9612651463771664,152.23798005966773,109.00006622244827,OFF-PEAK
A,2.0137951972883097,184.16808169800862,102.43897110832295,OFF-PEAK
A,2.869686047020452,172.85787791659348,97.29140652567142,OFF-PEAK
A,3.949706005883654,196.06519794924802,80.97666346315344,OFF-PEAK
A,4.896965234221687,185.33504377224742,51.16358321967813,OFF-PEAK
A,5.8666990771506855,160.63768651584942,110.58980869691884,OFF-PEAK
A,7.324268933848806,164.09183179644552,55.250715734713104,OFF-PEAK
A,8.468267542944263,152.29839872304908,182.03023075423454,PEAK
A,8.431510786992877,161.37394832736928,145.01954133887241,PEAK
A,9.28939312980149,168.8771332758241,140.95849419413935,OFF-PEAK
A,10.601706593880186,186.92872880914885,158.85929832898404,PEAK
A,11.721149645767861,187.48120558339357,57.56746592465809,OFF-PEAK
A,13.644895004633932,202.1271475535231,101.83429087027233,OFF-PEAK
A,14.697828178662048,168.41397559356585,116.08443486926423,OFF-PEAK
A,15.399454250785805,181.5256052133436,65.26725023135569,OFF-PEAK
A,15.061312391826155,164.52761325097634,63.0039183320623,OFF-PEAK
A,15.41116340686565,173.92758798234377,271.9948943513133,PEAK
A,19.004357075794992,160.50495251510142,278.6196386387514,PEAK
A,20.67738385263644,152.953929242235,343.3364450165142,PEAK
A,19.80994089906329,166.25554443476005,259.58076353011086,PEAK
A,19.898548849689156,142.79475386034562,346.789436790866,PEAK
A,21.469895037664045,136.37401671389938,100.6490025520033,OFF-PEAK
A,23.98529451164666,153.51262783628,61.26519383122729,OFF-PEAK
B,0.0,227.61330754981103,91.48440972499448,OFF-PEAK
B,1.0540463242226086,191.25559606503953,48.094326526410484,OFF-PEAK
B,1.8465551254566388,246.51181184350557,131.9050488457071,OFF-PEAK
B,3.0145602545586723,186.99738805761106,48.603687433297225,OFF-PEAK
B,4.1191856201040045,205.0854242312871,50.79191881374838,OFF-PEAK
B,4.689173332439469,179.63600054982373,94.66238118983222,OFF-PEAK
B,5.656417187083814,212.52826098196536,61.905125334762054,OFF-PEAK
B,7.4071062474132825,243.01990318104305,98.18492674056719,OFF-PEAK
B,7.932587183497928,237.85166730258686,190.32722002177562,PEAK
B,9.222196338156854,233.07075587307148,155.77804924205785,PEAK
B,10.286400356967134,239.43552759543593,173.73606274643925,PEAK
B,10.47678168320227,236.53020456826508,155.2556067916731,PEAK
B,11.937341064840446,245.81106053547057,123.87130546409456,OFF-PEAK
B,12.625002486717419,237.21252635696527,104.94186411214521,OFF-PEAK
B,14.436257102863898,229.44466228983947,83.53243884750157,OFF-PEAK
B,15.417512802191627,219.19426175178688,114.23172227764022,OFF-PEAK
B,15.659812457918049,213.96457042136944,95.74449232519756,OFF-PEAK
B,15.285270059522862,234.98895451879778,342.55338660280887,PEAK
B,17.64062744847198,247.76536327720694,335.81266466355567,PEAK
B,19.035073836628204,251.95753526281254,271.66309773558913,PEAK
B,20.23350503411735,201.7079996149702,319.6523045851187,PEAK
B,19.850217272618202,259.56524425876444,403.83578432005714,PEAK
B,23.11848083746339,206.71133981092387,92.11513819341249,OFF-PEAK
B,22.204083793646138,222.06951786999178,51.14346846134056,OFF-PEAK
C,0.0,285.32308328207466,105.03720077892608,OFF-PEAK
C,0.8985514956205338,241.84575052797481,62.10092241509339,OFF-PEAK
C,1.7999275343965357,266.79312337138714,97.71200225140153,OFF-PEAK
C,3.2757121320914377,241.12252893387117,87.51038310886561,OFF-PEAK
C,3.9564864083424016,275.09973172200165,51.143073587952635,OFF-PEAK
C,5.370249442430703,236.48065945387663,107.99139590836113,OFF-PEAK
C,5.240764598618882,235.27899497640874,92.42471925233028,OFF-PEAK
C,6.439891079751769,250.55093866932643,61.87888937380217,OFF-PEAK
C,8.499001741026259,196.90571752976456,161.2604605745126,PEAK
C,8.447670817161468,221.83884316121694,158.8989281252711,PEAK
C,10.77753224449159,251.90719591431946,112.20500809173024,OFF-PEAK
C,12.029715542539918,225.79777231948884,164.88363154955545,PEAK
C,12.599858001745694,213.07449887771853,86.0142391362702,OFF-PEAK
C,12.834993348543174,254.89710355395144,72.31866447758277,OFF-PEAK
C,14.125828982980467,243.19152090946665,101.19435052341404,OFF-PEAK
C,14.758546096693099,254.4158901521598,98.12108363465602,OFF-PEAK
C,16.737783575837845,267.158685446925,85.6704330141835,OFF-PEAK
C,18.66874936712899,199.73890422789924,271.21723289064806,PEAK
C,18.489939165277452,246.3397195249055,273.7465555411811,PEAK
C,20.848459710027946,213.27755144180244,257.37391812221654,PEAK
C,20.132188118171662,214.98140689573907,283.10195544550254,PEAK
C,22.95050711104189,253.2533255790626,238.79481548352618,PEAK
C,22.21610345092663,224.8129659629214,68.73963854589395,OFF-PEAK
C,22.444506876814813,232.8809581668255,48.476364147864565,OFF-PEAK
D,0.0,145.6965567756944,108.0362002109608,OFF-PEAK
D,1.0692160204184262,188.4497606541835,75.14548040275666,OFF-PEAK
D,2.0440366183422007,187.47410769841323,73.33304803849815,OFF-PEAK
D,3.0215708870888505,149.70823961071915,90.84360131942915,OFF-PEAK
D,4.1317137020321795,180.86157490506218,114.92519112213269,OFF-PEAK
D,4.848714242276434,160.43876405843588,67.32897111668045,OFF-PEAK
D,5.769904768621563,164.13405874572652,108.77436747373667,OFF-PEAK
D,6.989402874999484,186.31756533366985,121.38443283124671,OFF-PEAK
D,7.881314891731291,155.30378928635173,125.21514718425354,OFF-PEAK
D,9.34811288901403,180.08404278921682,145.0730889513881,PEAK
D,10.065308930369925,137.87790143523648,186.06058540495414,PEAK
D,11.773765688582024,154.32108787777838,144.55923826596663,OFF-PEAK
D,12.611389498575871,157.55277403360967,68.7224551157713,OFF-PEAK
D,12.572943677433019,157.13771938666676,56.60491742843111,OFF-PEAK
D,14.511718664360352,141.6906982576647,85.4614569011531,OFF-PEAK
D,16.75908876464794,173.55119700360294,94.92694908684285,OFF-PEAK
D,15.782534736119151,177.29138107631167,107.1654609062584,OFF-PEAK
D,16.30043264155509,146.52905142912988,245.9134153993273,PEAK
D,18.302919039814963,139.98665597102737,358.7125824177623,PEAK
D,18.596799313513102,153.46657946507656,347.1015508363497,PEAK
D,21.856368544212813,167.5680960813752,318.6154211060977,PEAK
D,21.807783709425824,191.15110837086667,262.4919700356958,PEAK
D,22.885784291656616,178.95045223822936,61.66768869300295,OFF-PEAK
D,22.313715172651374,184.65011001233057,94.78490291639659,OFF-PEAK
E,0.0,202.88989168675857,119.84747699486473,OFF-PEAK
E,0.9545408181819551,204.044974921136,65.27211248385245,OFF-PEAK
E,2.010475156047255,218.25119444540005,72.90311800802517,OFF-PEAK
E,3.2573373744993583,178.44734136542388,68.18263989994131,OFF-PEAK
E,3.883895462954705,201.68759277572025,66.88461501620789,OFF-PEAK
E,5.054531064887989,210.52638472863373,51.7277860765178,OFF-PEAK
E,6.1309289203764035,179.2069150400673,78.44499492952627,OFF-PEAK
E,6.66894112954706,204.90978733970996,82.0436157835455,OFF-PEAK
E,7.7516861520977365,212.16075411148913,157.4407432582328,PEAK
E,9.437543396269009,220.2166084426788,165.2535324810276,PEAK
E,10.486087525279885,182.4692424366202,148.32306499279585,PEAK
E,10.710772392909279,179.30603760278206,143.61243830788715,PEAK
E,11.193848191633482,181.041891401163,54.35155893339022,OFF-PEAK
E,12.330190497233044,201.67969390834767,78.43515813121817,OFF-PEAK
E,14.839060059051224,210.43372973082302,85.93599696556981,OFF-PEAK
E,15.587455355080714,219.74994572647188,93.29137608563846,OFF-PEAK
E,16.63584418945747,180.1631067578276,69.57737830972208,OFF-PEAK
E,17.767533017651047,177.91560909153492,338.3913233167927,PEAK
E,18.22175864941558,240.15845206627947,375.42667611816165,PEAK
E,19.19801879834681,243.78520480814728,262.7871095552238,PEAK
E,19.719850554356142,224.51840500916245,345.8415957509403,PEAK
E,21.674245366819388,182.78334495150787,251.116047313947,PEAK
E,22.765421888171502,206.42099437753694,120.10853985459387,OFF-PEAK
E,21.084260436975008,233.0345268369513,56.69160850905094,OFF-PEAK
A,0.0,167.0449436449287,100.09435968921619,OFF-PEAK
A,0.9642764500620847,150.06226631298526,109.55364615903945,OFF-PEAK
A,1.9787172207180252,187.9511868678056,95.16510518168468,OFF-PEAK
A,2.769036458949632,180.32972289823888,98.03170277965646,OFF-PEAK
A,4.1598957863484225,187.0080948925364,77.54048244677247,OFF-PEAK
A,4.710651959534684,186.43774100135812,52.57129529882463,OFF-PEAK
A,5.679310903451562,169.85888257425322,109.45146204595022,OFF-PEAK
A,7.215034676594749,165.95523517811162,53.29571067519987,OFF-PEAK
A,7.128730121027066,148.7151226385352,155.0601665494219,PEAK
A,9.76208257795894,155.89298358352505,145.51208835437296,PEAK
A,10.184956695377913,180.3323108034707,147.4301523126597,OFF-PEAK
A,10.823687602818033,190.17270037327253,157.87004005112644,PEAK
A,11.84065643796286,168.52763036406057,60.708007631600616,OFF-PEAK
A,13.27715918948698,211.1346747207067,103.63292735715027,OFF-PEAK
A,13.37803034150425,193.71884572879952,108.98829257923975,OFF-PEAK
A,14.251476190869813,184.0019678986111,66.18945785044428,OFF-PEAK
A,15.291154164121721,153.02473842684873,63.82961509834628,OFF-PEAK
A,18.604332250376494,164.17412600191216,283.7943351449875,PEAK
A,17.826429495962852,160.1229220084235,249.79773541611414,PEAK
A,19.591337415741073,143.24530238433587,347.6382311337458,PEAK
A,18.18263931111908,142.66011916464674,260.20241033784396,PEAK
A,21.013933596534148,139.58288269988824,347.7661513722582,PEAK
A,20.55273475845788,142.52883947997793,94.23524425795557,OFF-PEAK
A,25.022028051672642,141.45252657689818,62.87398886311364,OFF-PEAK
B,0.0,233.56898694367823,97.21493140557462,OFF-PEAK
B,0.9554547282390186,208.59895866794503,51.16155959006212,OFF-PEAK
B,2.1598500412165587,255.54844093907587,119.14170302773326,OFF-PEAK
B,3.1706547888984122,211.8688739766282,49.14541956172812,OFF-PEAK
B,3.9759331600631165,201.3721736212292,47.54164093416611,OFF-PEAK
B,4.911174467107094,193.05730966877607,93.41924004132092,OFF-PEAK
B,6.084654719714855,223.93101072235396,56.055647284353384,OFF-PEAK
B,6.826370523248231,216.85432466187194,104.14378922728693,OFF-PEAK
B,8.422472646360474,234.97194299082028,207.92663136526326,PEAK
B,8.971576082911916,235.65273257154382,156.0927478286063,PEAK
B,9.908267846070753,251.06807582697314,168.2849642776261,PEAK
B,10.674244897953244,210.88113105714194,152.51170027256538,PEAK
B,10.788481105096343,260.89858444650093,112.50565337836765,OFF-PEAK
B,13.520380303444485,243.34383475605856,106.8009585945645,OFF-PEAK
B,12.922745447289905,252.52821409724996,77.6842404736592,OFF-PEAK
B,15.481023388819509,212.9937840918883,112.57547515277862,OFF-PEAK
B,16.291207439979356,211.93646289494836,90.75474335933924,OFF-PEAK
B,16.202580041937594,241.75677850680069,354.6706110299861,PEAK
B,16.97955664517864,266.13691008336434,350.64298712101936,PEAK
B,19.607176262776868,245.276387989112,280.8721674652737,PEAK
B,18.74977950336586,196.60976939334233,348.85268853319957,PEAK
B,21.89443186176551,230.88472477966502,349.9582540265932,PEAK
B,22.60919047886589,212.77293231756178,84.78649915548083,OFF-PEAK
B,23.355533502719734,198.5990979937412,55.70960797277495,OFF-PEAK
C,0.0,286.0011639382845,100.77388792378325,OFF-PEAK
