zone,hour,ev_count,demand,recommendation
E,2.986118555463161,187.0649611183435,70.37665391239545,OFF-PEAK
E,3.947004052328626,197.3528953914692,62.528210226009634,OFF-PEAK
E,5.076779455341462,223.92805550807853,52.19794399350683,OFF-PEAK
E,6.156226450359124,190.97142798807047,82.18131087376102,OFF-PEAK
E,6.947522320334339,192.47673970978823,88.32207709290444,OFF-PEAK
E,8.16776354847546,227.81912985001824,170.2314774127223,PEAK
E,8.956049719289839,209.663919172224,170.6573726574648,PEAK
E,10.07903564174054,172.5765946001997,159.07814649904023,PEAK
E,10.927337041760977,172.2413685463736,149.46431761715502,PEAK
E,12.024304010597309,202.48948101199667,52.098573300162165,OFF-PEAK
E,13.059428002164925,201.81767221272884,77.6280054170484,OFF-PEAK
E,14.124758913100557,210.93783763499871,91.32005277573576,OFF-PEAK
E,15.19325248996502,217.1236743721831,96.51285076331834,OFF-PEAK
E,15.77447308987422,172.62309560298894,67.02730538310871,OFF-PEAK
E,16.85954196268676,182.9171516038591,339.8884742317956,PEAK
E,17.2047056907255,234.4310673085089,338.9788530875869,PEAK
E,19.01399563594827,220.657230557992,282.2287827424139,PEAK
E,19.860861599110976,225.7930918309724,370.67035750022296,PEAK
E,20.223544660238904,183.4039928746099,259.80228722536634,PEAK
E,21.690329082196737,222.4201909771965,110.97808991251507,OFF-PEAK
E,22.98814862029585,228.5522630267113,64.41760163514273,OFF-PEAK
A,0.0,160.22361756312748,103.37010855363836,OFF-PEAK
A,1.0137954812069865,160.64218672288402,110.07605283706638,OFF-PEAK
A,2.010880873968156,180.8543598410312,92.22363433840772,OFF-PEAK
A,3.085888799409868,182.01630207799644,93.0107879573969,OFF-PEAK
A,3.955832612454359,184.53890707259836,79.15675297860389,OFF-PEAK
A,5.005577761486774,186.44640861000195,51.56213585772586,OFF-PEAK
A,6.168846879992587,172.34461762242077,111.19042613936593,OFF-PEAK
A,6.9409672121935255,162.15109692795656,55.5787469695956,OFF-PEAK
A,7.915310466086405,149.19488506456568,171.3824454683443,PEAK
A,9.030859836613864,169.74119552418875,163.14026984698322,PEAK
A,10.41031076358932,184.26909716209715,135.27259954440905,OFF-PEAK
A,11.386545897387576,195.99560138408484,168.13133835071469,PEAK
A,11.955094698507276,174.545099713364,62.13643959944009,OFF-PEAK
A,12.931092647276042,194.36182718909015,95.7454617004744,OFF-PEAK
A,14.413309412315243,182.01052197650563,117.4924441721715,OFF-PEAK
A,14.904905930506704,189.867854321177,67.99300901196813,OFF-PEAK
A,15.877121222940016,152.89712684676124,60.2347843832319,OFF-PEAK
A,17.49985708514021,180.8838200456883,273.72284302558614,PEAK
A,17.918267774173923,163.05168932439278,272.872043066435,PEAK
A,19.502048970927323,149.3011594233771,349.64536085747125,PEAK
A,19.87634876932755,148.89281482442237,286.90503829186,PEAK
A,20.86743437984213,143.21221188051132,352.21182387086,PEAK
A,22.00148464173544,142.3573971989728,101.3529860976459,OFF-PEAK
A,22.980442993136236,142.55638622865015,62.33650375797773,OFF-PEAK
B,0.0,230.77562387415176,97.1933012604352,OFF-PEAK
B,1.0432678326564198,203.8162073163398,51.01668869948084,OFF-PEAK
B,1.9891208568173413,241.3381792092475,116.70952262570604,OFF-PEAK
B,2.890313342560334,203.77032589147785,50.77183909161958,OFF-PEAK
B,3.939733340976372,202.0447056631552,50.72228315186786,OFF-PEAK
B,4.972937718060659,189.34721105737177,96.69445946979144,OFF-PEAK
B,6.075366642985621,223.47478833781489,59.56984615852329,OFF-PEAK
B,6.875090791108699,223.7072156324368,98.66189281413855,OFF-PEAK
B,7.5927615375474735,232.26606934334552,194.84029675172823,PEAK
B,8.915334898554967,242.9039687877228,149.24504185244447,PEAK
B,9.98557025898882,229.1356952197614,171.51156777967762,PEAK
B,11.305336639638508,223.00487273396485,150.93535454157228,PEAK
B,11.99057426636575,243.24821853570984,112.1114053259842,OFF-PEAK
B,13.317893887102384,227.33523377682693,113.16035091895968,OFF-PEAK
B,14.086420425477016,255.78846358136076,77.38917554407921,OFF-PEAK
B,15.238689704545385,219.5340264072362,107.1675755580328,OFF-PEAK
B,16.6394220088156,216.71842922665329,94.75698217162324,OFF-PEAK
B,17.357478291985473,238.928412840622,347.7850682741694,PEAK
B,18.15177815465049,250.71473766439252,357.63764886173027,PEAK
B,19.143152552261142,236.367573820018,276.4187163575487,PEAK
B,20.02598504859317,206.23208513346552,347.7005067320678,PEAK
B,20.80887495787513,239.65203556642453,397.4779566819749,PEAK
B,22.057371660935225,210.16194019405188,87.36281837292238,OFF-PEAK
B,22.73351155678267,230.6617362498461,56.70838589005266,OFF-PEAK
C,0.0,271.45252277215474,108.12501481295814,OFF-PEAK
C,1.020278793256814,242.7125021030246,61.412366721289466,OFF-PEAK
C,1.9171161762713425,247.6784731981868,100.0557679038777,OFF-PEAK
C,2.9866119716311097,234.97403537618948,79.88798930021385,OFF-PEAK
C,3.993953613972727,268.74428323508613,49.222415903781446,OFF-PEAK
C,5.138536381959147,232.54153543745943,115.02852298636392,OFF-PEAK
C,6.188555903530904,219.0989282182629,93.8668283238786,OFF-PEAK
C,7.05520412156973,267.17113507513665,61.47499537037493,OFF-PEAK
C,7.774308051607185,210.88453443516676,168.25229750424205,PEAK
C,8.875722732181213,227.1661016541047,166.36625426163897,PEAK
C,10.016562688223567,240.5038105439458,127.6016944214344,OFF-PEAK
C,11.052408548892329,223.55026738004528,156.75713954119553,PEAK
C,12.009991023733718,229.4368384093101,89.15539268591588,OFF-PEAK
C,12.759504245252616,247.83637305990396,73.17393176206431,OFF-PEAK
C,14.036601861485966,244.45254139712745,100.60735104423796,OFF-PEAK
C,15.291225585265105,260.54260917060515,99.27494825632137,OFF-PEAK
C,15.546261487676452,254.8018669432329,94.27117030871683,OFF-PEAK
C,17.01186708774517,215.4106226182857,269.162033607563,PEAK
C,17.76743164082837,239.17474583682056,259.09943376498984,PEAK
C,19.02001569098169,234.7174417598544,260.45795309573504,PEAK
C,20.31823395376712,222.24675612318188,271.43744306406234,PEAK
C,21.225710229733863,247.23721737427215,279.5659271313571,PEAK
C,21.648023476526244,208.7489539810712,68.9770197223491,OFF-PEAK
C,23.1488852512782,246.08135306742165,51.831535549295495,OFF-PEAK
D,0.0,166.14176998148852,111.97626593799754,OFF-PEAK
D,1.0032274808498258,176.88944642654187,76.23646597538895,OFF-PEAK
D,1.9336279626287711,183.09766150074125,71.1346795135181,OFF-PEAK
D,2.966868657806676,156.0484115464658,94.8095340623097,OFF-PEAK
D,4.005940798538392,186.90613756810387,116.07365122490856,OFF-PEAK
D,5.004589948489273,157.39329191581191,58.33216693813007,OFF-PEAK
D,5.943033068221379,164.4524902479047,103.88190770323206,OFF-PEAK
D,7.090749838781968,187.35357729069997,116.12976371424226,OFF-PEAK
D,8.072515647462088,161.76949753785186,131.76559706785974,OFF-PEAK
D,8.967396577737658,169.4039502494173,156.3488115958819,PEAK
D,10.09297442950418,133.77366431218272,192.8578549954743,PEAK
D,10.825620476343502,161.1378413277155,143.26612348067613,OFF-PEAK
D,11.735126415136262,150.0322828366198,68.06590199488188,OFF-PEAK
D,12.942149830287429,150.93622686644596,49.94197812182762,OFF-PEAK
D,13.967818304759325,138.02927096952644,84.24436304434663,OFF-PEAK
D,14.870233302872538,160.68237768625468,111.95277072895286,OFF-PEAK
D,16.203288187964855,171.72026702602562,107.53037215322443,OFF-PEAK
D,17.04697452027945,146.36613572515398,248.8761406904492,PEAK
D,17.510423463431138,137.91167644876165,340.2724576893003,PEAK
D,18.6283920446642,157.96773016148703,349.5604371501459,PEAK
D,20.173808390671294,174.81368104684228,297.01946190657884,PEAK
D,20.980517638875256,180.9355846744507,265.1065141232792,PEAK
D,22.270605528133576,183.9218988888973,62.66845013413537,OFF-PEAK
D,24.003090193174984,178.5446504792602,99.8794843494004,OFF-PEAK
E,0.0,200.8958507171481,117.44600869605291,OFF-PEAK
E,1.0248043469633608,199.98365467848723,63.990080488114806,OFF-PEAK
E,2.0145327486030538,184.6279633573291,78.84374996095589,OFF-PEAK
E,2.971095764367065,189.223482169838,69.15016983806888,OFF-PEAK
E,4.0594267639395225,195.6051944911304,59.64060968957333,OFF-PEAK
E,4.837707733948757,225.96828951189295,49.80844563337472,OFF-PEAK
E,6.118861406591483,191.874028102128,81.30398289467277,OFF-PEAK
E,6.992148640494888,187.2295037575111,88.22521140660173,OFF-PEAK
E,8.220810315311958,221.77643201899525,177.8347523832771,PEAK
E,8.766838624150775,204.83599631957503,168.6431613609934,PEAK
E,10.448311327772696,174.2810293082863,158.7639164456551,PEAK
E,10.559005994263016,176.33978313007637,152.35761726288942,PEAK
E,11.649338756717157,195.76385813163645,50.56264838947578,OFF-PEAK
E,12.813478067049743,200.878153314611,81.05297635209178,OFF-PEAK
E,14.16249955613148,220.01242432173729,88.30874774474731,OFF-PEAK
E,15.36936765263474,216.3868636538795,98.23057043274804,OFF-PEAK
E,16.0660671213904,174.65262170192804,68.75514481473556,OFF-PEAK
E,16.728298945282592,189.89919416360252,354.66592706540234,PEAK
E,17.80681904920962,237.7130359099044,331.9400693067575,PEAK
E,18.59257109644428,217.20944294965236,292.49205267319627,PEAK
E,19.573266136039507,221.48720934723065,379.1873168829893,PEAK
E,20.70244636799609,183.07758244175727,266.11498318700006,PEAK
E,22.06496330341146,225.9973336004631,112.16464374989664,OFF-PEAK
E,23.039228855261072,222.36450756661583,64.74773226821489,OFF-PEAK
A,0.0,168.51687999970034,104.63574370263332,OFF-PEAK
A,0.9870739159966344,170.9492757227673,111.1132392871683,OFF-PEAK
A,2.0335912746428577,172.86166994670288,92.54165442172868,OFF-PEAK
A,2.964411029519168,178.86575522096356,94.862756013758,OFF-PEAK
A,3.831525681856077,189.6091795854011,79.61769176883894,OFF-PEAK
A,4.861699576511804,191.0299188274625,52.31106575649112,OFF-PEAK
A,5.974955177865411,181.58950267239385,111.80416157249702,OFF-PEAK
A,6.918408099030263,165.4411136752914,54.994905815220925,OFF-PEAK
A,8.121993051142935,156.1827538214889,167.6378009365844,PEAK
A,8.723355483678699,169.96623235626026,165.83165500141382,PEAK
A,10.09508639021458,189.43820297074583,134.0206386056647,OFF-PEAK
A,10.813698796915569,191.9771088722278,168.6971957648856,PEAK
A,11.983589946510444,171.08470246771162,60.74216346714168,OFF-PEAK
A,13.160071146562816,196.50077422877305,96.64300044288288,OFF-PEAK
A,13.810037566581988,182.6634796397988,113.35364271418428,OFF-PEAK
A,14.868632586033058,177.52598870602708,66.43440654006675,OFF-PEAK
A,15.885024423638924,153.72018230611698,60.496351977415934,OFF-PEAK
A,17.243431005541698,179.73624760903576,274.22212858850975,PEAK
A,17.978350455245252,164.91913629637875,278.7527216772734,PEAK
A,18.61394956694967,149.59986898844818,353.85636514936255,PEAK
A,20.0477544292034,153.45555171710623,276.50647842817403,PEAK
A,20.892349439224414,140.09845600297274,354.9416141617372,PEAK
A,21.67074429512583,149.08303705271527,101.86704837835222,OFF-PEAK
A,22.63455986644947,142.90939420035767,62.26012844540924,OFF-PEAK
B,0.0,243.08000279149505,96.81425458502568,OFF-PEAK
B,0.9850011381765053,199.460607327019,54.10348104017159,OFF-PEAK
B,2.090508150524848,248.41833896253263,118.20939672368806,OFF-PEAK
B,2.8459409501245743,201.60120280223447,51.82683679380967,OFF-PEAK
B,4.074531710766925,211.7042009638687,50.35410464649856,OFF-PEAK
B,5.166624892643389,198.76726534039128,95.10651797251596,OFF-PEAK
B,6.359241303090391,223.4145163420631,61.23203905684851,OFF-PEAK
B,6.923751086345124,217.38800719948784,97.32941659444492,OFF-PEAK
B,8.060344742846961,223.59773584240023,202.39194329000549,PEAK
B,8.92097501268502,253.0409782406926,149.20551337318943,PEAK
B,9.708714493307282,230.04690255650672,172.28498118178342,PEAK
B,11.094773753208244,217.62234907510089,145.80783428224763,PEAK
B,12.151180203645085,254.0740838871185,108.90454680588616,OFF-PEAK
B,13.19143775984321,223.89562294474163,109.6471868553205,OFF-PEAK
B,14.229545621139476,236.1190318718606,78.45230033299148,OFF-PEAK
B,15.047105662648642,217.1666570217285,97.71675786833656,OFF-PEAK
B,16.047602206918,224.1140500905787,95.22318070770744,OFF-PEAK
B,16.85958516599522,238.655796526558,357.3993722751853,PEAK
B,18.10033423933693,253.99822621994176,359.74069252925364,PEAK
B,18.69283617643673,237.78077375381204,276.7371522796271,PEAK
B,19.723711491326934,201.9076143685789,334.2381028739298,PEAK
B,21.5590639190082,239.4497093721975,394.1697500665808,PEAK
B,21.69265630168089,207.51544899899608,88.71575620390169,OFF-PEAK
B,23.511640036555907,231.7721778568652,58.6997196824582,OFF-PEAK
C,0.0,269.06396717262385,106.84629957188456,OFF-PEAK
C,1.0268541622259515,247.98592980218368,62.0950410534116,OFF-PEAK
C,1.972830431526328,253.12721842692216,103.657535375449,OFF-PEAK
C,2.9871809072700954,234.32630336160295,78.91898322548302,OFF-PEAK
C,4.0913070557043065,269.55492152424296,51.4444351971364,OFF-PEAK
C,4.976996397993128,231.91194500841397,109.29468387771736,OFF-PEAK
C,5.783535161425718,220.3358764426859,92.70138054784395,OFF-PEAK
C,6.730287729956421,269.05914343045714,61.46327834671608,OFF-PEAK
C,7.898602336816162,227.7573291774584,162.8522853951845,PEAK
C,8.755019171659873,225.38197161932965,174.75925212753592,PEAK
C,10.38375790945909,243.46804383592,125.62339057985012,OFF-PEAK
C,11.102920179383338,231.7023567202876,162.07548463139253,PEAK
C,12.053563973337411,216.82276674780823,89.24852225236745,OFF-PEAK
C,13.06314143799785,244.82031969275025,69.75087011272555,OFF-PEAK
C,13.631666564242964,237.27473136545385,100.16963260275767,OFF-PEAK
C,15.513939382878434,269.425377283003,97.22904607011932,OFF-PEAK
C,16.583339222690896,254.7136419728703,92.5534524386304,OFF-PEAK
C,17.74999174343463,209.4900683293436,276.2977246358538,PEAK
C,18.117113845985124,249.27961577417247,256.9624011089922,PEAK
C,18.90278343760792,225.11069140479236,259.8591814880456,PEAK
C,20.013016152836904,221.26953625305708,272.2586125583094,PEAK
C,21.06966519397721,241.91351027292112,270.4378274884517,PEAK
C,22.269048513519905,215.0782555666026,67.751933797905,OFF-PEAK
C,22.661633025427676,259.18130517740326,51.32696757725499,OFF-PEAK
D,0.0,169.52169397667583,115.06913347463122,OFF-PEAK
D,0.9730051301220244,171.65373298960603,72.5705454881485,OFF-PEAK
D,2.027201365001187,180.21022077094867,69.72309605415347,OFF-PEAK
D,3.090015634795098,158.7000592031146,96.29873748986051,OFF-PEAK
D,4.093853600442404,188.3001452910478,114.25786630192688,OFF-PEAK
D,5.152836921330685,158.6879811059436,57.91694399826428,OFF-PEAK
D,6.183299785732601,167.529389804188,105.40567884498378,OFF-PEAK
D,7.181004163077282,176.1216850252832,113.01003525299404,OFF-PEAK
D,7.994541575375351,171.84093043802866,129.16896873663595,OFF-PEAK
D,9.295298840175006,168.87530932499698,155.72800777753858,PEAK
D,9.849733875107267,134.1505036635196,192.36392955760613,PEAK
D,10.943507335452509,156.06954026092066,141.81597062325625,OFF-PEAK
D,12.018257294060987,146.42637925873976,67.893659288868,OFF-PEAK
D,13.18265824512234,146.7288796192572,51.2790342173281,OFF-PEAK
D,13.690906506656704,139.3188603991806,84.49275675290474,OFF-PEAK
D,15.580006604642612,160.84269681325569,109.28929848977258,OFF-PEAK
D,15.32960674369305,171.9404820675231,106.27926853379644,OFF-PEAK
D,16.473405433536183,145.89338118383796,253.90263365261185,PEAK
D,17.73809394769326,140.53021961053904,336.00068336803014,PEAK
D,18.623299345466048,152.43815922352226,354.0170854012337,PEAK
D,19.20614592627948,174.72891091736906,310.82058989978793,PEAK
D,21.433235832470235,180.4755580270432,264.17973650673804,PEAK
D,21.864198971642143,180.34993315694425,61.76046208882081,OFF-PEAK
D,23.891993051701142,176.8704455769659,101.13684662462424,OFF-PEAK
E,0.0,199.55057804116532,121.3720667532646,OFF-PEAK
E,0.9812297092525092,200.3635001253482,64.85122042712351,OFF-PEAK
E,1.977414688422724,182.82889427856588,78.66965749126899,OFF-PEAK
E,2.8917681681843077,193.05172326397505,68.48223343448424,OFF-PEAK
E,3.836095969821644,200.24322048145007,63.42782923094716,OFF-PEAK
E,4.999309972172374,219.958384543482,49.69721578298852,OFF-PEAK
E,6.133425961747001,182.19209357104492,82.92232537025362,OFF-PEAK
E,6.876116308977561,194.1082519102712,84.41163537978562,OFF-PEAK
E,7.955443764403773,225.57415658288508,176.0199360236418,PEAK
E,9.104987472400504,201.90204054963075,166.57211868910562,PEAK
E,10.166623995352806,184.8503081398054,156.47427081516523,PEAK
E,10.540832055025067,171.20258811892538,152.1018890441909,PEAK
E,12.016895280137032,196.6467748634376,53.22323277142269,OFF-PEAK
E,13.34220350025703,212.9571005760596,81.5589501729188,OFF-PEAK
E,13.796039536552616,219.11590473828156,88.97885018214126,OFF-PEAK
E,15.43844261132414,205.52942401484356,99.1065462596432,OFF-PEAK
E,15.954213188048929,176.72313102508957,65.70894450786945,OFF-PEAK
E,17.035033064184542,188.3442174765649,348.2100312530374,PEAK
E,17.68686142237161,233.38711768493525,335.2633489768932,PEAK
E,18.82996750642369,219.3188734859795,289.6022189162937,PEAK
E,19.882136242410816,223.97278392237723,374.1814780078579,PEAK
E,21.085553524775374,177.35081491545617,267.8706031873398,PEAK
E,21.66728185234247,221.42137840362588,109.37501597256856,OFF-PEAK
E,23.133505448928307,229.0166462782969,61.36361089645602,OFF-PEAK
A,0.0,166.1804699375496,106.198061859032,OFF-PEAK
A,1.0157164335372662,166.33756623371357,110.47880486411084,OFF-PEAK
A,1.9820009182181972,181.2324378405232,95.5781414426223,OFF-PEAK
A,3.0778515236434343,183.47295882834703,95.8904402954087,OFF-PEAK
A,4.02034716446744,185.0602171940774,79.23345764913189,OFF-PEAK
A,4.939169346658167,187.74314951474804,53.00978364807335,OFF-PEAK
A,6.081347989891932,175.0628480034286,116.00052656824926,OFF-PEAK
A,7.022477120966164,164.32807174114282,56.61352303940384,OFF-PEAK
A,7.900848261334847,145.45728857548048,170.24405800418586,PEAK
A,9.106123047971678,165.23526376205032,161.94466011655322,PEAK
A,10.096477771689605,191.72169918907,140.80155699708473,OFF-PEAK
A,10.679027035674268,195.6650881720796,169.44137360936747,PEAK
A,11.922252520323726,180.0644386956864,62.30947035251837,OFF-PEAK
A,12.910843712915147,198.6957697817757,98.0107976223979,OFF-PEAK
A,14.079109556504886,181.6542724945766,114.43096781269176,OFF-PEAK
A,15.274126209209154,186.1256724791448,65.34734401957297,OFF-PEAK
A,15.960155315097202,152.30476067478585,59.80732500782103,OFF-PEAK
A,16.87287338216299,180.6095762998873,284.5517666349007,PEAK
A,17.389065479851716,162.6748379097516,253.45450401603347,PEAK
A,18.94374128183835,155.508408327502,335.1061186743953,PEAK
A,19.360924755058523,153.92514179803237,280.22370783830854,PEAK
A,21.67040494350978,144.2430015994255,355.86502085180626,PEAK
A,22.68286571456281,151.11555392845543,99.1622180501287,OFF-PEAK
A,22.751773000129635,146.13190318324934,61.46624443672018,OFF-PEAK
B,0.0,228.15098395943716,94.67496849659872,OFF-PEAK
B,1.00749183109214,199.873764722559,54.46035318274857,OFF-PEAK
B,1.987223992305604,241.2868654590948,116.58431005109644,OFF-PEAK
B,2.941774515704485,190.4676193736479,49.15638936408499,OFF-PEAK
B,3.920289291630565,208.119450332902,50.65123510487467,OFF-PEAK
B,4.966203131668588,192.4587286523768,96.09282965475808,OFF-PEAK
B,5.736597401060042,233.4313272806021,58.92102841412645,OFF-PEAK
B,7.103796905453925,213.37425664765243,95.48590511316816,OFF-PEAK
B,7.983624258815302,230.27565332733212,198.70114013130407,PEAK
B,8.987860812832267,226.81041203695196,149.7968780054197,PEAK
B,9.925330411148762,233.70793112187835,177.032417374248,PEAK
B,10.885552899991996,225.3123165213109,157.83978503902168,PEAK
B,11.750212971287764,247.92236470214823,107.45487244452916,OFF-PEAK
B,13.22112322444172,229.99713038371704,105.71989652000228,OFF-PEAK
B,14.303802653041798,249.1008505667133,79.17183205170157,OFF-PEAK
B,15.25478958196958,214.07597212823725,109.31566327376952,OFF-PEAK
B,16.27019794911179,223.4675458418242,94.10972905892756,OFF-PEAK
B,16.793943310921005,236.7321774428784,355.1330573747415,PEAK
B,18.30591032472178,254.8141212792576,355.5406982575127,PEAK
B,18.266109915258465,222.89970463060848,258.9963163640564,PEAK
B,20.38238366708725,204.21276851451432,348.07231718668345,PEAK
B,20.203205858374385,234.6579224237925,386.0616304808767,PEAK
B,22.221229194968757,211.26634499964004,90.00149032917811,OFF-PEAK
B,22.24432883603753,221.38599988388376,58.35497644927325,OFF-PEAK
C,0.0,267.45302349940084,106.59056464802914,OFF-PEAK
C,0.946802872026974,250.40351573617764,62.90857615787935,OFF-PEAK
C,1.9791691708335384,244.84284354539548,97.97272945251711,OFF-PEAK
C,2.980574198253433,230.3999386360317,81.41531107126401,OFF-PEAK
C,3.898195786154105,272.3622217300074,50.17654928435039,OFF-PEAK
